CA	organ_age	Age_group
31	30.3	[30,33)
51.6	49.8	[51,54)
46.1	49.6	[45,48)
62.1	49.6	[60,63)
69.8	76.9	[69,72)
62	69.1	[60,63)
64.8	63.8	[63,66)
71.8	69.4	[69,72)
44.1	44.1	[42,45)
35.7	34.2	[33,36)
54.2	46.6	[54,57)
65.9	66.1	[63,66)
37	46.3	[36,39)
38.4	40.5	[36,39)
28.3	37.4	[27,30)
44.5	46.7	[42,45)
51.8	56.4	[51,54)
72.6	74.2	[72,75)
47.7	40.3	[45,48)
62	56.1	[60,63)
66.3	64.6	[66,69)
67.6	71.1	[66,69)
45.4	46.3	[45,48)
44.5	44	[42,45)
53.6	57.1	[51,54)
64	61.5	[63,66)
42.7	40.1	[42,45)
51.6	45.5	[51,54)
53.4	53.4	[51,54)
50.7	50.4	[48,51)
26.6	31.2	[24,27)
68	69.9	[66,69)
64.4	66.5	[63,66)
62.1	60.8	[60,63)
70.6	73.7	[69,72)
50.8	45.9	[48,51)
53.1	46.9	[51,54)
28.8	31.7	[27,30)
36.7	30.6	[36,39)
54.8	54.5	[54,57)
80	79.2	[78,81)
55.6	51	[54,57)
75.4	68.6	[75,78)
33.7	36	[33,36)
76.4	75.7	[75,78)
21.7	28.5	[21,24)
47.9	42	[45,48)
