CA	organ_age	Age_group
60.9	53.7	[60,63)
52.4	56.4	[51,54)
67.7	69.8	[66,69)
68.7	65.4	[66,69)
49.5	46.9	[48,51)
41	32.8	[39,42)
77	73.7	[75,78)
48.5	47.5	[48,51)
56	69.2	[54,57)
61.8	54.8	[60,63)
26.9	26.5	[24,27)
73.3	70.6	[72,75)
80	74.8	[78,81)
58.6	66.6	[57,60)
63.5	68.5	[63,66)
27.6	26.9	[27,30)
40.2	31.3	[39,42)
59.1	62.9	[57,60)
69.5	68	[69,72)
73.5	73.6	[72,75)
59.8	61.6	[57,60)
45.2	46	[45,48)
51.2	38.6	[51,54)
57.9	62.7	[57,60)
47.6	35.2	[45,48)
51.8	52.3	[51,54)
52.3	47.5	[51,54)
41.2	34.7	[39,42)
69.1	67.5	[69,72)
48.5	48.8	[48,51)
39.5	50	[39,42)
57.3	72.1	[57,60)
58.6	60.4	[57,60)
52.4	48	[51,54)
28.3	30.7	[27,30)
36.8	38.1	[36,39)
53.6	46	[51,54)
65.4	64.1	[63,66)
71	66.2	[69,72)
47.7	40.8	[45,48)
53.9	55.1	[51,54)
54.6	48.7	[54,57)
59.7	54.8	[57,60)
43.3	42.1	[42,45)
53.8	51.2	[51,54)
57.7	56.8	[57,60)
48.1	51.3	[48,51)
56.6	42.5	[54,57)
72.2	68.2	[72,75)
