CA	organ_age	Age_group
34.2	34.5	[33,36)
43.2	43.6	[42,45)
63.2	70	[63,66)
35.1	40.2	[33,36)
34.7	38.5	[33,36)
36.1	38.3	[36,39)
46.1	53.2	[45,48)
38.6	38.8	[36,39)
68.9	64.9	[66,69)
59.5	60	[57,60)
55	60.5	[54,57)
44.2	38.6	[42,45)
64.9	66.5	[63,66)
27.3	32.8	[27,30)
53.9	44.8	[51,54)
63.4	68.7	[63,66)
65.1	68.4	[63,66)
42	49.5	[42,45)
45.8	58.7	[45,48)
67.2	71.5	[66,69)
59.3	69	[57,60)
47.2	50.3	[45,48)
55.5	57.4	[54,57)
56.7	49.4	[54,57)
51.9	54.9	[51,54)
27.4	31.9	[27,30)
64.5	65.6	[63,66)
68.8	69.1	[66,69)
50.7	47.5	[48,51)
57.9	50.1	[57,60)
41.8	44	[39,42)
40.1	31.7	[39,42)
53.7	55.1	[51,54)
72.6	68.1	[72,75)
30.3	29.2	[30,33)
46.1	45.8	[45,48)
63.6	65.8	[63,66)
75	71.9	[75,78)
43.3	53.5	[42,45)
44.1	46	[42,45)
49	49.3	[48,51)
54.8	54.3	[54,57)
59.2	58.7	[57,60)
72.1	69.4	[72,75)
34.5	36	[33,36)
