CA	organ_age	Age_group
50.4	54.2	[48,51)
71.8	73.3	[69,72)
49.6	53.6	[48,51)
60.8	56.1	[60,63)
65.5	58.9	[63,66)
67.4	68.3	[66,69)
65.4	59.1	[63,66)
70.9	71.7	[69,72)
67	67.3	[66,69)
71.4	69.1	[69,72)
71.7	68.2	[69,72)
70.3	62.7	[69,72)
58	53.9	[57,60)
42.2	34.8	[42,45)
42.1	43.8	[42,45)
60.3	67.4	[60,63)
65.1	71.9	[63,66)
48.9	48.7	[48,51)
64.8	69.1	[63,66)
48	51.8	[48,51)
40.1	40.6	[39,42)
83.1	69.5	[81,84)
69.8	60.2	[69,72)
52.9	54.3	[51,54)
45.1	27.5	[45,48)
70.4	79.1	[69,72)
60.2	63	[60,63)
47.2	47.5	[45,48)
49.3	51.6	[48,51)
61.9	54.9	[60,63)
34	32.6	[33,36)
50.4	50.1	[48,51)
44.8	47.4	[42,45)
41.4	46.7	[39,42)
51.3	42.9	[51,54)
34	29.8	[33,36)
63.7	53.4	[63,66)
44.4	40.8	[42,45)
67.8	69.8	[66,69)
52.4	50.6	[51,54)
46.7	37.5	[45,48)
76.7	70.7	[75,78)
66.4	69.7	[66,69)
61.3	60.5	[60,63)
45.7	45.4	[45,48)
41.4	41.6	[39,42)
67.7	70.2	[66,69)
28.7	29.9	[27,30)
30.7	38.9	[30,33)
45.4	40.7	[45,48)
71.8	71.4	[69,72)
