CA	organ_age	Age_group
60.5	68.7	[60,63)
68.5	72.5	[66,69)
66	62.6	[66,69)
59.9	60.6	[57,60)
58.8	62.1	[57,60)
77.4	71.3	[75,78)
54.2	53.8	[54,57)
48.1	43.6	[48,51)
55.9	54.8	[54,57)
42.2	38.1	[42,45)
79.1	71.7	[78,81)
23.8	26.5	[21,24)
43.6	46.8	[42,45)
72.1	69.1	[72,75)
50.5	55.1	[48,51)
39.8	45.9	[39,42)
64	67.5	[63,66)
34	34	[33,36)
59.7	60.4	[57,60)
54.7	52.8	[54,57)
34.5	30.3	[33,36)
70.6	61.5	[69,72)
65.2	59.4	[63,66)
52.9	53.2	[51,54)
48.1	41.5	[48,51)
26.6	37.8	[24,27)
66.2	75.1	[66,69)
71	74.8	[69,72)
79.4	73.7	[78,81)
68.4	70.2	[66,69)
53.5	55.3	[51,54)
43.9	35.1	[42,45)
48.3	51	[48,51)
77.9	71.1	[75,78)
61.9	65.2	[60,63)
45.6	47.6	[45,48)
71.3	68.6	[69,72)
80.7	71.3	[78,81)
41.6	44.4	[39,42)
60.1	57.8	[60,63)
34.3	42.7	[33,36)
67	67.3	[66,69)
57.3	45.7	[57,60)
70.5	76.7	[69,72)
67.4	72.9	[66,69)
46.4	36.2	[45,48)
