CA	organ_age	Age_group
53.2	47.8	[51,54)
64.4	65.4	[63,66)
52.4	46	[51,54)
49.5	41.7	[48,51)
61.7	64.6	[60,63)
67.9	66.1	[66,69)
47.3	52.8	[45,48)
60.3	55.9	[60,63)
53.8	57.7	[51,54)
43.1	48.4	[42,45)
44.7	42.6	[42,45)
31.6	35.8	[30,33)
56.8	62.1	[54,57)
29.2	34.4	[27,30)
37.4	44.9	[36,39)
51.3	54	[51,54)
34.6	36.2	[33,36)
70	75.9	[69,72)
30.2	29.2	[30,33)
53.9	55	[51,54)
29.7	37.4	[27,30)
49.4	59.2	[48,51)
49.2	58.9	[48,51)
78.1	73.6	[78,81)
46.6	44.7	[45,48)
55.5	57.2	[54,57)
64.3	56.8	[63,66)
46.3	37.1	[45,48)
60.7	63.5	[60,63)
30.5	32.8	[30,33)
36.1	38	[36,39)
67.2	63.4	[66,69)
31.1	39.9	[30,33)
54.5	53.2	[54,57)
47.8	54.6	[45,48)
69.9	71.6	[69,72)
45.2	42.7	[45,48)
39.5	45	[39,42)
54.2	54.3	[54,57)
74.9	70.8	[72,75)
44.7	49	[42,45)
73.7	74.4	[72,75)
52.3	59.3	[51,54)
47.3	45.4	[45,48)
49	49.8	[48,51)
48.9	49.9	[48,51)
49.7	45.2	[48,51)
